displayName,active,aliases,notes,details
MIC General Insurance Corporation,true,,,"{""_hiddenImportFields"":{""hidden_city"":""Winston-Salem"",""hidden_state"":""North Carolina"",""hidden_street"":""450 W. Hanes Mill Road, Suite 101"",""hidden_website"":""www.nationalgeneral.com"",""hidden_zipcode"":""27105"",""hidden_domicile"":""Illinois"",""hidden_group_name"":""Allstate Ins. Group"",""hidden_naic_number"":""38660""}}"
MIC Property and Casualty Insurance Corporation,true,,,"{""_hiddenImportFields"":{""hidden_city"":""Detroit"",""hidden_phone"":""313-656-6600"",""hidden_state"":""Michigan"",""hidden_street"":""500 Woodward Avenue, 14th Floor"",""hidden_zipcode"":""48226"",""hidden_domicile"":""Michigan"",""hidden_group_name"":""Ally Insurance Holding Group"",""hidden_naic_number"":""38601""}}"
MLMIC Insurance Company,true,,,"{""_hiddenImportFields"":{""hidden_city"":""Latham"",""hidden_state"":""New York"",""hidden_street"":""PO Box 1287"",""hidden_website"":""www.mlmic.com"",""hidden_zipcode"":""12110"",""hidden_domicile"":""New York"",""hidden_group_name"":""Berkshire Hathaway Group"",""hidden_naic_number"":""34231""}}"
MSIG Specialty Insurance USA Inc.,true,,,"{""_hiddenImportFields"":{""hidden_city"":""Schaumburg"",""hidden_phone"":""847-619-4928"",""hidden_state"":""Illinois"",""hidden_street"":""475 N Martingale Road, Suite 330"",""hidden_zipcode"":""60173"",""hidden_domicile"":""New York"",""hidden_group_name"":""MS & AD Insurance Group"",""hidden_naic_number"":""34886""}}"
MTA Bus Company,true,,,"{""_hiddenImportFields"":{""hidden_city"":""New York"",""hidden_state"":""New York"",""hidden_street"":""2 Broadway"",""hidden_zipcode"":""10004""}}"
Madison Mutual Insurance Company,true,,,"{""_hiddenImportFields"":{""hidden_city"":""Chittenango"",""hidden_state"":""New York"",""hidden_street"":""1256 State Route 5, PO Box 357"",""hidden_website"":""www.madisonmutualny.com"",""hidden_zipcode"":""13037"",""hidden_naic_number"":""30449""}}"
Main Street America Assurance Company,true,,,"{""_hiddenImportFields"":{""hidden_city"":""Keene"",""hidden_email"":""corplicensing@amfam.com"",""hidden_phone"":""904-380-7281"",""hidden_state"":""New Hampshire"",""hidden_street"":""55 West Street"",""hidden_website"":""www.msagroup.com"",""hidden_zipcode"":""03431"",""hidden_domicile"":""Florida"",""hidden_group_name"":""American Family Insurance Group"",""hidden_naic_number"":""29939""}}"
Main Street America Protection Insurance Company,true,,,"{""_hiddenImportFields"":{""hidden_city"":""Keene"",""hidden_email"":""corplicensing@amfam.com"",""hidden_phone"":""904-380-7281"",""hidden_state"":""New Hampshire"",""hidden_street"":""55 West Street"",""hidden_website"":""www.msagroup.com"",""hidden_zipcode"":""03431"",""hidden_domicile"":""Florida"",""hidden_group_name"":""American Family Insurance Group"",""hidden_naic_number"":""13026""}}"
Manufacturers Alliance Insurance Company,true,,,"{""_hiddenImportFields"":{""hidden_city"":""Blue Bell"",""hidden_phone"":""610-397-5000"",""hidden_state"":""Pennsylvania"",""hidden_street"":""380 Sentry Parkway, PMA Building"",""hidden_website"":""www.pmagroup.com"",""hidden_zipcode"":""19422"",""hidden_domicile"":""Pennsylvania"",""hidden_group_name"":""Old Republic Group"",""hidden_naic_number"":""36897""}}"
Mapfre Insurance Company,true,,,"{""_hiddenImportFields"":{""hidden_city"":""Webster"",""hidden_state"":""Massachusetts"",""hidden_street"":""211 Main Street"",""hidden_website"":""www.mapfrerena.com"",""hidden_zipcode"":""01570"",""hidden_domicile"":""New Jersey"",""hidden_group_name"":""Mapfre Insurance Group"",""hidden_naic_number"":""23876""}}"
"Mapfre Re, Compania de Reaseguros, S.A.",true,,,"{""_hiddenImportFields"":{""hidden_city"":""Madrid"",""hidden_state"":""Spain"",""hidden_street"":""Paseo De Recoletos, 25"",""hidden_zipcode"":""28004"",""hidden_naic_number"":""12324""}}"
Markel American Insurance Company,true,,,"{""_hiddenImportFields"":{""hidden_city"":""Glen Allen"",""hidden_state"":""Virginia"",""hidden_street"":""4600 Cox Road"",""hidden_website"":""www.markelcorp.com"",""hidden_zipcode"":""23060"",""hidden_domicile"":""Virginia"",""hidden_group_name"":""Markel Corporation Group"",""hidden_naic_number"":""28932""}}"
Markel Global Reinsurance Company,true,,,"{""_hiddenImportFields"":{""hidden_city"":""Summit"",""hidden_phone"":""908-630-2700"",""hidden_state"":""New Jersey"",""hidden_street"":""535 Springfield Avenue, Suite 200"",""hidden_website"":""www.harborpoint.com"",""hidden_zipcode"":""07901"",""hidden_domicile"":""Delaware"",""hidden_group_name"":""Markel Corporation Group"",""hidden_naic_number"":""10829""}}"
Markel Insurance Company,true,,,"{""_hiddenImportFields"":{""hidden_city"":""Glen Allen"",""hidden_phone"":""708-866-2800"",""hidden_state"":""Virginia"",""hidden_street"":""Manufacturers Association"",""hidden_website"":""www.markelcorp.com"",""hidden_zipcode"":""23060"",""hidden_domicile"":""Illinois"",""hidden_group_name"":""Markel Corporation Group"",""hidden_naic_number"":""38970""}}"
Markel International Insurance Company Limited,true,,,"{""_hiddenImportFields"":{""hidden_city"":""Rosemont"",""hidden_phone"":""847-572-6000"",""hidden_state"":""Illinois"",""hidden_street"":""10275 W. Higgins Road, Suite 750, 7th Floor"",""hidden_zipcode"":""60018"",""hidden_naic_number"":""10744""}}"
Massachusetts Bay Insurance Company,true,,,"{""_hiddenImportFields"":{""hidden_city"":""Bedford"",""hidden_state"":""New Hampshire"",""hidden_street"":""4 Bedford Farms Drive, Suite 107"",""hidden_website"":""www.hanover.com"",""hidden_zipcode"":""03110"",""hidden_group_name"":""The Hanover Insurance Group"",""hidden_naic_number"":""22306""}}"
Maxum Casualty Insurance Company,true,,,"{""_hiddenImportFields"":{""hidden_city"":""Alpharetta"",""hidden_state"":""Georgia"",""hidden_street"":""3655 North Point Parkway, Suite 500"",""hidden_website"":""www.mxmsig.com"",""hidden_zipcode"":""30005"",""hidden_domicile"":""Connecticut"",""hidden_group_name"":""Hartford Fire & Casualty Group"",""hidden_naic_number"":""10784""}}"
Maya Assurance Company,true,,,"{""_hiddenImportFields"":{""hidden_city"":""Long Island City"",""hidden_state"":""New York"",""hidden_street"":""24-29 Jackson Avenue"",""hidden_zipcode"":""11101"",""hidden_domicile"":""New York"",""hidden_naic_number"":""36030""}}"
Medical Protective Company,true,,,"{""_hiddenImportFields"":{""hidden_city"":""Fort Wayne"",""hidden_state"":""Indiana"",""hidden_street"":""5814 Reed Road"",""hidden_website"":""medpro.com"",""hidden_zipcode"":""46835"",""hidden_domicile"":""Indiana"",""hidden_group_name"":""Berkshire Hathaway Group"",""hidden_naic_number"":""11843""}}"
Merastar Insurance Company,true,,,"{""_hiddenImportFields"":{""hidden_city"":""Chicago"",""hidden_phone"":""312-661-4700"",""hidden_state"":""Illinois"",""hidden_street"":""One East Wacker Drive, Suite 3700"",""hidden_website"":""www.merastar.com"",""hidden_zipcode"":""60601"",""hidden_domicile"":""Illinois"",""hidden_group_name"":""Kemper Corp. Group"",""hidden_naic_number"":""31968""}}"
Mercer Insurance Company,true,,,"{""_hiddenImportFields"":{""hidden_city"":""Cedar Rapids"",""hidden_state"":""Iowa"",""hidden_street"":""118 Second Avenue SE"",""hidden_website"":""http://www.mercerins.com"",""hidden_zipcode"":""52401"",""hidden_domicile"":""Pennsylvania"",""hidden_group_name"":""United Fire and Casualty Group"",""hidden_naic_number"":""14478""}}"
"Mercer Insurance Company of New Jersey, Inc.",true,,,"{""_hiddenImportFields"":{""hidden_city"":""Cedar Rapids"",""hidden_state"":""Iowa"",""hidden_street"":""118 Second Avenue SE"",""hidden_website"":""http://www.mercerins.com"",""hidden_zipcode"":""52401"",""hidden_domicile"":""New Jersey"",""hidden_group_name"":""United Fire and Casualty Group"",""hidden_naic_number"":""43540""}}"
Merchants Mutual Insurance Company,true,,,"{""_hiddenImportFields"":{""hidden_city"":""Buffalo"",""hidden_phone"":""716-849-3333"",""hidden_state"":""New York"",""hidden_street"":""250 Main Street"",""hidden_website"":""merchantsgroup.com"",""hidden_zipcode"":""14202"",""hidden_domicile"":""New York"",""hidden_group_name"":""Merchants Mutual"",""hidden_naic_number"":""23329""}}"
Merchants Preferred Insurance Company,true,,,"{""_hiddenImportFields"":{""hidden_city"":""Buffalo"",""hidden_state"":""New York"",""hidden_street"":""250 Main Street"",""hidden_website"":""www.merchantsgroup.com"",""hidden_zipcode"":""14202"",""hidden_domicile"":""New York"",""hidden_group_name"":""Merchants Mutual"",""hidden_naic_number"":""12901""}}"
Mercury Casualty Company,true,,,"{""_hiddenImportFields"":{""hidden_city"":""Clearwater"",""hidden_phone"":""800-987-6000"",""hidden_state"":""Florida"",""hidden_street"":""1901 Ulmerton Road, 7th Floor"",""hidden_website"":""www.mercuryinsurance.com"",""hidden_zipcode"":""33762"",""hidden_domicile"":""California"",""hidden_group_name"":""Mercury General Group"",""hidden_naic_number"":""11908""}}"
Meridian Security Insurance Company,true,,,"{""_hiddenImportFields"":{""hidden_city"":""Columbus"",""hidden_state"":""Ohio"",""hidden_street"":""518 East Broad Street"",""hidden_website"":""stateauto.com"",""hidden_zipcode"":""43215"",""hidden_domicile"":""Indiana"",""hidden_group_name"":""Liberty Mutual Group"",""hidden_naic_number"":""23353""}}"
Merrimack Mutual Fire Insurance Company,true,,,"{""_hiddenImportFields"":{""hidden_city"":""Andover"",""hidden_phone"":""617-729-7053"",""hidden_state"":""Massachusetts"",""hidden_street"":""95 Old River Road"",""hidden_website"":""www.andovercos.com"",""hidden_zipcode"":""01810"",""hidden_domicile"":""Massachusetts"",""hidden_group_name"":""Group"",""hidden_naic_number"":""19798""}}"
Metromile Insurance Company,true,,,"{""_hiddenImportFields"":{""hidden_city"":""New York"",""hidden_email"":""help@lemonade.com"",""hidden_phone"":""844-733-8666"",""hidden_state"":""New York"",""hidden_street"":""5 Crosby Street, 3rd Floor"",""hidden_website"":""www.metromile.com"",""hidden_zipcode"":""10013"",""hidden_domicile"":""Delaware"",""hidden_group_name"":""Lemonade Inc Grp"",""hidden_naic_number"":""16187""}}"
Metropolitan General Insurance Company,true,,,"{""_hiddenImportFields"":{""hidden_city"":""Warwick"",""hidden_phone"":""800-422-4272"",""hidden_state"":""Rhode Island"",""hidden_street"":""700 Quaker Lane, PO Box 350"",""hidden_website"":""www.metlife.com"",""hidden_zipcode"":""02887"",""hidden_domicile"":""Rhode Island"",""hidden_group_name"":""Metropolitan Group"",""hidden_naic_number"":""39950""}}"
Michigan Millers Mutual Insurance Company,true,,,"{""_hiddenImportFields"":{""hidden_city"":""Lansing"",""hidden_phone"":""517-482-6211"",""hidden_state"":""Michigan"",""hidden_street"":""PO Box 30060"",""hidden_website"":""www.mimillers.com"",""hidden_zipcode"":""48909"",""hidden_domicile"":""Michigan"",""hidden_group_name"":""Western National Group"",""hidden_naic_number"":""14508""}}"
Mid-Century Insurance Company,true,,,"{""_hiddenImportFields"":{""hidden_city"":""Woodland Hills"",""hidden_email"":""mary.aguilera@bristolwest.com"",""hidden_phone"":""302-252-2000"",""hidden_state"":""California"",""hidden_street"":""6301 Owensmouth Avenue"",""hidden_website"":""www.farmers.com"",""hidden_zipcode"":""91367"",""hidden_domicile"":""California"",""hidden_group_name"":""Farmers Insurance Group"",""hidden_naic_number"":""21687""}}"
Mid-Hudson Co-operative Insurance Company,true,,,"{""_hiddenImportFields"":{""hidden_city"":""Montgomery"",""hidden_state"":""New York"",""hidden_street"":""PO Box 38"",""hidden_zipcode"":""12549"",""hidden_domicile"":""New York"",""hidden_group_name"":""Mid-Hudson Claverack Co-Op Group"",""hidden_naic_number"":""35866""}}"
MidStates ReInsurance Corporation,true,,,"{""_hiddenImportFields"":{""hidden_city"":""Washington Township"",""hidden_phone"":""937-428-6218"",""hidden_state"":""Ohio"",""hidden_street"":""10560 Success Lane, Suite A"",""hidden_zipcode"":""45458"",""hidden_domicile"":""Illinois"",""hidden_naic_number"":""20451""}}"
Middlesex Insurance Company,true,,,"{""_hiddenImportFields"":{""hidden_city"":""Stevens Point"",""hidden_state"":""Wisconsin"",""hidden_street"":""1800 North Point Drive"",""hidden_website"":""www.sentry.com"",""hidden_zipcode"":""54481"",""hidden_domicile"":""Wisconsin"",""hidden_group_name"":""Sentry Insurance Group"",""hidden_naic_number"":""23434""}}"
Midrox Insurance Company,true,,,"{""_hiddenImportFields"":{""hidden_city"":""Montgomery"",""hidden_state"":""New York"",""hidden_street"":""104 Bracken Road"",""hidden_zipcode"":""12549"",""hidden_domicile"":""New York"",""hidden_naic_number"":""26835""}}"
Midstate Mutual Insurance Company,true,,,"{""_hiddenImportFields"":{""hidden_city"":""Auburn"",""hidden_phone"":""315-252-7218"",""hidden_state"":""New York"",""hidden_street"":""5666 Route 34, PO Box 430"",""hidden_website"":""midstatemutual.com"",""hidden_zipcode"":""13021"",""hidden_domicile"":""New York"",""hidden_naic_number"":""26818""}}"
Midvale Indemnity Company,true,,,"{""_hiddenImportFields"":{""hidden_city"":""Madison"",""hidden_phone"":""608-249-2111"",""hidden_state"":""Wisconsin"",""hidden_street"":""6000 American Parkway"",""hidden_website"":""www.amfam.com"",""hidden_zipcode"":""53783"",""hidden_domicile"":""Wisconsin"",""hidden_group_name"":""American Family Insurance Group"",""hidden_naic_number"":""27138""}}"
Midwest Employers Casualty Company,true,,,"{""_hiddenImportFields"":{""hidden_city"":""Chesterfield"",""hidden_phone"":""636-449-7000"",""hidden_state"":""Missouri"",""hidden_street"":""14755 North Outer Forty Road, Suite 400"",""hidden_website"":""www.mwecc.com"",""hidden_zipcode"":""63017"",""hidden_domicile"":""Delaware"",""hidden_group_name"":""W.R. Berkley Corp Group"",""hidden_naic_number"":""23612""}}"
Midwestern Indemnity Company,true,,,"{""_hiddenImportFields"":{""hidden_city"":""Boston"",""hidden_state"":""Massachusetts"",""hidden_street"":""175 Berkeley Street"",""hidden_website"":""www.libertyram.com"",""hidden_zipcode"":""02116"",""hidden_group_name"":""Liberty Mutual Group"",""hidden_naic_number"":""23515""}}"
Milford Casualty Insurance Company,true,,,"{""_hiddenImportFields"":{""hidden_city"":""Dallas"",""hidden_state"":""Texas"",""hidden_street"":""4455 LBJ Freeway, Suite 700"",""hidden_website"":""www.amtrustgroup.com"",""hidden_zipcode"":""75244"",""hidden_domicile"":""Delaware"",""hidden_group_name"":""AmTrust Financial Serv Grp"",""hidden_naic_number"":""26662""}}"
Millville Mutual Insurance Company,true,,,"{""_hiddenImportFields"":{""hidden_city"":""Millville"",""hidden_phone"":""570-458-5517"",""hidden_state"":""Pennsylvania"",""hidden_street"":""PO Box 280"",""hidden_zipcode"":""17846"",""hidden_domicile"":""Pennsylvania"",""hidden_group_name"":""Millville Mutual Group"",""hidden_naic_number"":""17450""}}"
Minnesota Lawyers Mutual Insurance Company,true,,,"{""_hiddenImportFields"":{""hidden_city"":""Minneapolis"",""hidden_state"":""Minnesota"",""hidden_street"":""333 South Seventh Street, Suite 2200"",""hidden_website"":""mlmins.com"",""hidden_zipcode"":""55402"",""hidden_domicile"":""Minnesota"",""hidden_group_name"":""Minnesota Lawyers Mutual Group"",""hidden_naic_number"":""42234""}}"
Mitsui Sumitomo Insurance Company of America,true,,,"{""_hiddenImportFields"":{""hidden_city"":""Warren"",""hidden_state"":""New Jersey"",""hidden_street"":""15 Independence Boulevard, Suite 430"",""hidden_website"":""www.msigusa.com"",""hidden_zipcode"":""07059"",""hidden_domicile"":""New York"",""hidden_group_name"":""MS & AD Insurance Group"",""hidden_naic_number"":""20362""}}"
"Mitsui Sumitomo Insurance Company, Limited",true,,,"{""_hiddenImportFields"":{""hidden_city"":""New York"",""hidden_phone"":""212-812-8322"",""hidden_state"":""New York"",""hidden_street"":""C/O Lord, Bissell & Brook, 885 Third Avenue, 26th Floor"",""hidden_zipcode"":""10022"",""hidden_naic_number"":""12837""}}"
Mitsui Sumitomo Insurance USA Inc.,true,,,"{""_hiddenImportFields"":{""hidden_city"":""Warren"",""hidden_state"":""New Jersey"",""hidden_street"":""15 Independence Boulevard, Suite 430"",""hidden_website"":""www.msigusa.com"",""hidden_zipcode"":""07059"",""hidden_domicile"":""New York"",""hidden_group_name"":""MS & AD Insurance Group"",""hidden_naic_number"":""22551""}}"
Mobilitas General Insurance Company,true,,,"{""_hiddenImportFields"":{""hidden_city"":""Walnut Creek"",""hidden_state"":""California"",""hidden_street"":""3055 Oak Road"",""hidden_zipcode"":""94597"",""hidden_domicile"":""Arizona"",""hidden_group_name"":""California State Auto Group"",""hidden_naic_number"":""10675""}}"
Motor Club Insurance Company,true,,,"{""_hiddenImportFields"":{""hidden_city"":""Costa Mesa"",""hidden_state"":""California"",""hidden_street"":""3333 Fairview Road, Mail Stop A357"",""hidden_zipcode"":""92626"",""hidden_domicile"":""Rhode Island"",""hidden_group_name"":""Auto Club Enterprises Ins Grp"",""hidden_naic_number"":""12487""}}"
Motor Vehicle Accident Indemnification Corporation,true,,,"{""_hiddenImportFields"":{""hidden_city"":""New York"",""hidden_state"":""New York"",""hidden_street"":""100 William Street, 14th floor"",""hidden_zipcode"":""10038""}}"
Motorists Commercial Mutual Insurance Company,true,,,"{""_hiddenImportFields"":{""hidden_city"":""Columbus"",""hidden_phone"":""612-935-1400"",""hidden_state"":""Ohio"",""hidden_street"":""471 East Broad Street"",""hidden_website"":""motoristsgroup.com"",""hidden_zipcode"":""43215"",""hidden_domicile"":""Ohio"",""hidden_group_name"":""Motorists Mutual Group"",""hidden_naic_number"":""13331""}}"
